id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,shipping weight,additional image links
d9a10fd4-9aa0-58d9-14fc-0e8a493f0fe3,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D1%81%D0%BE%D0%BB%D0%BE%D0%BD%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс солоний,instock,"<p>Арахіс – це смачний горіх, але ще смачніше, коли він обсмажений і солоний. Такі ласощі оцінять справжні гурмани.</p><p></p><p>Наш інтернет-магазин пропонує вам купити арахіс смажений солоний за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_29a392dda8f5415abcc9f7efe0b6454c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,202,202,Natole store,d9a10fd4-9aa0-58d9-14fc-0e8a493f0fe3,true,new,,,1.00 kg,1.00 kg,,
ee1a8aee-8765-c306-6711-7bd07efbd165,https://www.natole.store/product-page/%D0%B0%D1%80%D0%B0%D1%85%D1%96%D1%81-%D1%81%D1%85%D1%96%D0%B4%D0%BD%D0%B8%D0%B9?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Арахіс східний,instock,"<p>Арахіс східний – це смачний горіх,у тонесенькій , хрусткій скоринці зі смаком меду та паприки . Такі ласощі оцінять справжні гурмани.</p><p></p><p>Наш інтернет-магазин пропонує вам купити арахіс східний за доступною ціною. Ми пропонуємо тільки якісні снеки , доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_1a383421c847470f974ccd38645227cc~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,228,228,Natole store,ee1a8aee-8765-c306-6711-7bd07efbd165,true,new,,,1.00 kg,1.00 kg,,
60457cc1-63d0-62c3-f57e-6fb99b93cd85,https://www.natole.store/product-page/%D0%BA%D0%B5%D1%88%D1%8C%D1%8E-%D1%81%D1%96%D0%BB%D1%8C?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кешью сіль,instock,"<p>Смажено-солоний кеш’ю виділяється приємним смаком, ароматом, і здатний принести масу користі організму. У складі цих горіхів міститься маса корисних поживних речовин, які допомагають поліпшити самопочуття і зарядити людину енергією на цілий день.</p><p></p><p>Смажений горіх дуже смачний, у нього насичений аромат – неможливо зупинитися.</p>",https://static.wixstatic.com/media/145cef_bf8b2c4aed044d36934c1bce2e234c14~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,585,585,Natole store,60457cc1-63d0-62c3-f57e-6fb99b93cd85,true,new,,,1.00 kg,1.00 kg,,
be4335dc-0d0e-3cea-abbb-d8e34b62d5ba,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D0%B1%D0%B5%D0%BA%D0%BE%D0%BD?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі бекон,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_ec089ef6399e4f3fb93faa7184b53300~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,156,156,Natole store,be4335dc-0d0e-3cea-abbb-d8e34b62d5ba,true,new,,,1.00 kg,1.00 kg,,
b60fda79-dcba-2059-f36c-d4c6d8a359cb,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D0%B2%D0%B0%D1%81%D0%B0%D0%B1%D1%96?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі васабі,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_6092aab96eff40e4b6bce7aa5cd4d0e6~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,156,156,Natole store,b60fda79-dcba-2059-f36c-d4c6d8a359cb,true,new,,,1.00 kg,1.00 kg,,
8686a458-8283-df0b-2d7b-5d9141da707e,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D0%BA%D1%80%D0%B0%D0%B1?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі краб,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_8d2d958b44eb4ba0a4ca35aa9510055c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,156,156,Natole store,8686a458-8283-df0b-2d7b-5d9141da707e,true,new,,,1.00 kg,1.00 kg,,
eec18442-190a-cd5b-326e-081d92dfefe9,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D1%81%D0%B8%D1%80?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі сир,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_614988d547a94ea3a00f6a253ac48974~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,156,156,Natole store,eec18442-190a-cd5b-326e-081d92dfefe9,true,new,,,1.00 kg,1.00 kg,,
62a154a3-223a-f2c7-beb5-9b9c74869bab,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B0%D0%BD%D1%87%D1%96-%D1%81%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B0?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кранчі сметана,instock,<p>Кранчі - це смажений арахіс у хрусткій злаковій оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_312412c41954447382ffef5ced7e5f1c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,156,156,Natole store,62a154a3-223a-f2c7-beb5-9b9c74869bab,true,new,,,1.00 kg,1.00 kg,,
39701bb7-019d-9007-7f82-927a9b49f0a1,https://www.natole.store/product-page/%D0%BA%D1%80%D1%96%D1%81%D0%BF%D0%B5%D1%80%D1%81%D0%B8-%D0%B1%D0%B5%D0%BA%D0%BE%D0%BD?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крісперси бекон,instock,<p>Крісперси - це смажений арахіс у хрусткій картопляній оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_8feb854b92e241c1a2dea3bd9c6b8c58~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,190,190,Natole store,39701bb7-019d-9007-7f82-927a9b49f0a1,true,new,,,1.00 kg,1.00 kg,,
755eece3-bcf7-1c6d-b86b-02daaae8b733,https://www.natole.store/product-page/%D0%BA%D1%80%D1%96%D1%81%D0%BF%D0%B5%D1%80%D1%81%D0%B8-%D0%B2%D0%B0%D1%81%D0%B0%D0%B1%D1%96?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крісперси васабі,instock,<p>Крісперси - це смажений арахіс у хрусткій картопляній оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_b406c943c1a54af1955b5e75f926a69c~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,190,190,Natole store,755eece3-bcf7-1c6d-b86b-02daaae8b733,true,new,,,,,,
dac04c19-24b3-a264-b304-0a82e0b5e8b0,https://www.natole.store/product-page/%D0%BA%D1%80%D1%96%D1%81%D0%BF%D0%B5%D1%80%D1%81%D0%B8-%D1%81%D0%B8%D1%80?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крісперси сир,instock,<p>Крісперси - це смажений арахіс у хрусткій картопляній оболонці</p><p>Особлива технологія виготовлення дозволяє рівномірно покрити цільний арахіс оболонкою та підкреслити його смак.</p>,https://static.wixstatic.com/media/145cef_6ef5963b3cc7409aba1d0fcc52c54910~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,190,190,Natole store,dac04c19-24b3-a264-b304-0a82e0b5e8b0,true,new,,,,,,
10276650-56a8-37c7-d961-35a7f6def02e,https://www.natole.store/product-page/%D0%BA%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B4%D0%B7%D0%B0-%D0%B1%D0%B0%D1%80%D0%B1%D0%B5%D0%BA%D1%8E?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кукурудза барбекю,instock,"<p>Кукурудза зі смаком Барбекю</p><p>Особлива технологія обжареня зерен ,з додаванням спецій , роблять цей продукт неймовірним !</p><p>Вона поєднала у собі ніжність попкорну та хрусткість арахісу</p><p></p><p>Наш інтернет-магазин пропонує вам купити кукурудзу зі смаком Барбекю за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_f957a91cecec47ae9811b1661e45e2ad~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,205,205,Natole store,10276650-56a8-37c7-d961-35a7f6def02e,true,new,,,,,,
d685e4d3-2899-21ef-1bd9-0c7db9b50b5b,https://www.natole.store/product-page/%D0%BA%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B4%D0%B7%D0%B0-%D0%BC%D0%B5%D0%B4-%D0%B3%D1%96%D1%80%D1%87%D0%B8%D1%86%D1%8F?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кукурудза мед-гірчиця,instock,"<p>Кукурудза зі смаком Меду та гірчиці</p><p></p><p>Особлива технологія обжареня зерен ,з додаванням спецій , роблять цей продукт неймовірним !</p><p>Вона поєднала у собі ніжність попкорну та хрусткість арахісу</p><p></p><p>Наш інтернет-магазин пропонує вам купити кукурудзу зі смаком меду та гірчиці  за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_fc2f020304f345b0ab05ae4cb7dc0e74~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,205,205,Natole store,d685e4d3-2899-21ef-1bd9-0c7db9b50b5b,true,new,,,,,,
38899af4-3c87-4e82-6b78-37700f41ad6a,https://www.natole.store/product-page/%D0%BA%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B4%D0%B7%D0%B0-%D1%81%D0%B8%D1%80?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Кукурудза сир,instock,"<p>Кукурудза зі смаком Сиру</p><p>Особлива технологія обжареня зерен ,з додаванням спецій , роблять цей продукт неймовірним !</p><p>Вона поєднала у собі ніжність попкорну та хрусткість арахісу</p><p></p><p>Наш інтернет-магазин пропонує вам купити кукурудзу зі смаком сиру за доступною ціною. Ми пропонуємо тільки натуральний продукт, доставку якого можна замовити в будь-яку точку України.</p>",https://static.wixstatic.com/media/145cef_6080a4f008e84fc7b4cf06684920a85b~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,205,205,Natole store,38899af4-3c87-4e82-6b78-37700f41ad6a,true,new,,,,,,
142e3b50-9583-8c15-5c8e-9bbdf9db844a,https://www.natole.store/product-page/%D0%BF%D0%B8%D0%B2%D0%BD%D0%B8%D0%B9-%D0%BC%D1%96%D0%BA%D1%81-%D0%B2-%D1%82%D1%83%D0%B1%D1%83%D1%81%D1%96?utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Пивний мікс (в тубусі),instock,<p>Пивний тубус - це мікс найпопулярніших горішків у пластиковому тубусі</p><p></p><p>До складу входять </p><p></p><p>-Крісперси</p><p>-Мигдаль</p><p>-Східний арахіс</p><p>-Солоний арахіс</p><p>-Кукурудза</p><p>-Кранчі</p><p></p>,https://static.wixstatic.com/media/145cef_eab0728e822d4755acde860a73cb1a01~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,299,299,Natole store,142e3b50-9583-8c15-5c8e-9bbdf9db844a,true,new,,,1.00 kg,1.00 kg,,
