id,link,title,availability,description,image link,price,sale price,brand,mpn,identifier exists,condition,item group id,product details,unit price measure,unit price base measure,additional image links,shipping weight
346bbb3c-2261-9669-0460-07ac1397db06,https://www.natole.store/product-page/%D1%81%D0%BE%D0%BB%D0%BE%D0%BC%D0%BA%D0%B0-%D1%81%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0-%D0%B7-%D0%B2%D0%B8%D1%88%D0%BD%D0%B5%D1%8E?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Соломка свинина з вишнею  500 грам,instock,<p>Сушені ковбаски зі свинини вищого ґатунку з додаванням подрібненої сушеною вишнею </p>,https://static.wixstatic.com/media/3df2bb_5d9f10f8bfae495faf98cee8101e9dc1~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,355,355,Natole store,346bbb3c-2261-9669-0460-07ac1397db06,true,new,,,,,,0.5 kg
3f702b61-d822-0a57-3336-33b92e2a6943,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%81%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B8-%D1%81%D1%83%D1%88%D0%B5%D0%BD%D1%96-%D0%B7-%D0%B2%D0%B8%D1%88%D0%BD%D0%B5%D1%8E-500%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Чіпси свинини сушені з вишнею  500грам,instock,<p>Чіпси зі свинини з додаванням подрібненної сушеної вишні </p><p></p><p>Фасування 0.500 кг</p>,https://static.wixstatic.com/media/3df2bb_ec1fd1b233d74b9889d558c33ec4887a~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,465,465,Natole store,3f702b61-d822-0a57-3336-33b92e2a6943,true,new,,,,,,
9024f865-546e-1897-9aa7-2a0f2852263b,https://www.natole.store/product-page/%D1%87%D1%96%D0%BF%D1%81%D0%B8-%D1%8F%D0%BB%D0%BE%D0%B2%D0%B8%D1%87%D0%B8%D0%BD%D0%B8-%D1%81%D1%83%D1%88%D0%B5%D0%BD%D1%96-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Яловичина вищій гатунок 500 грам,instock,"<p>Яловичина вищого ґатунку сушена ,</p><p>Фасування 0.500 грам</p>",https://static.wixstatic.com/media/3df2bb_8039da2e47e042a19e93754555eade8f~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,504,504,Natole store,9024f865-546e-1897-9aa7-2a0f2852263b,true,new,,,,,,
5dbb5e1d-88ff-69d6-d52e-be7e41cb77b9,https://www.natole.store/product-page/%D0%B3%D1%80%D1%96%D0%BD%D0%BA%D0%B8-%D0%BC%D1%96%D0%BA%D1%81-tm-jokers-1-2-%D0%BA%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Грінки мікс TM-jokers  1.2 кг,instock,"<p>ГРІНКИ ЖИТНЬО-ПШЕНИЧНІ МІКС (бекон,сир,сметана та зелень, холодець з хріном, часник) </p><p></p><p>Вага 1.2 кг</p>",https://static.wixstatic.com/media/145cef_93737b9e31f74b539b1238da9910bb07~mv2.jpg/v1/fit/w_1080%2Ch_1080%2Cq_90/file.jpg,364,364,Natole store,5dbb5e1d-88ff-69d6-d52e-be7e41cb77b9,true,new,,,,,,
f9561b0b-339a-8fc5-aae9-d82aa6601fa3_0,https://www.natole.store/product-page/%D1%84%D1%96%D1%81%D1%82%D0%B0%D1%88%D0%BA%D0%B0-%D1%81%D1%88%D0%B0-500%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Фісташка США 500грам,instock,"<p>Фісташки – це продукт, який одержують із зрілих плодів. Їх штучно вирощують та розкривають. Стиглі фісташки мають зелені ядра і шкаралупу, що розкрилася. Основний виробник цього виду горіхів – Іран. Саме тут вирощуються корисні та смачні сорти.</p>",https://static.wixstatic.com/media/25b613_fc2c7f4bc74f49e3905c34dcb6052e67~mv2.jpg/v1/fit/w_1170%2Ch_1153%2Cq_90/file.jpg,368,368,Natole store,f9561b0b-339a-8fc5-aae9-d82aa6601fa3_0,true,new,f9561b0b-339a-8fc5-aae9-d82aa6601fa3,:Вага:500г.,,,,
0516096e-473e-4a78-5d3c-8ab6bcba47eb,https://www.natole.store/product-page/%D0%B3%D0%BE%D1%80%D1%96%D1%85%D0%BE%D0%B2%D0%B8%D0%B9-%D0%BC%D1%96%D0%BA%D1%81-1%D0%BA%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Горіховий Мікс 1кг,instock,<p>Мигдаль 250грам</p><p>Кешью 250 грам</p><p>Фундук 250 грам</p><p>Арахіс східний 250 грам</p>,https://static.wixstatic.com/media/3df2bb_952f2610e6d84ad59ea8837bb3011d27~mv2.jpg/v1/fit/w_2250%2Ch_3000%2Cq_90/file.jpg,494,494,Natole store,0516096e-473e-4a78-5d3c-8ab6bcba47eb,true,new,,,,,,
ca3ce8da-d929-0f0c-11a5-18dc68a4ac73,https://www.natole.store/product-page/%D1%96%D0%BA%D1%80%D1%8F%D0%BD%D1%96-%D0%BF%D0%B0%D0%BB%D0%B8%D1%87%D0%BA%D0%B8-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Ікряні палички 500 грам,instock,"<p>Рибна паличка з лосося на даний момент є одним з найпопулярніших снеків в нашій країні, користуючись попитом багатьох споживачів в якості закуски до пива. Продукту не потрібні спеціальні умови для зберігання. Снек виробляється з якісної сировини на високотехнологічному обладнанні. Через насичений і оригінальний смак даний снек є прекрасною закускою до пива.</p>",https://static.wixstatic.com/media/3df2bb_4b5aeef1898e4466854453442ff9fc28~mv2.jpg/v1/fit/w_476%2Ch_476%2Cq_90/file.jpg,247,247,Natole store,ca3ce8da-d929-0f0c-11a5-18dc68a4ac73,true,new,,,,,,
44295e25-e7a6-4c68-8060-9701a25ad9f8,https://www.natole.store/product-page/%D0%BA%D1%83%D1%80%D0%BA%D0%B0-%D0%B7-%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9%D1%81%D1%8C%D0%BA%D0%B8%D0%BC%D0%B8-%D1%82%D1%80%D0%B0%D0%B2%D0%B0%D0%BC%D0%B8-100%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Курка з італійськими травами 100грам,instock,<p>В‘ялена курка з Італійськими травами</p><p>у вакуумі</p><p></p><p>Фасування 100грам</p>,https://static.wixstatic.com/media/3df2bb_1bf6abc8732f493e9c021092d30d2fce~mv2.jpg/v1/fit/w_3000%2Ch_3000%2Cq_90/file.jpg,78,78,Natole store,44295e25-e7a6-4c68-8060-9701a25ad9f8,true,new,,,,,https://static.wixstatic.com/media/3df2bb_98608507e5b14a1fac7c5d4bf9b41005~mv2.jpg/v1/fit/w_2556%2Ch_3409%2Cq_90/file.jpg,
39f5baa3-2771-6c87-a429-8fb065ee5a0c,https://www.natole.store/product-page/%D0%BF%D0%B8%D0%B2%D1%87%D0%B8%D0%BA%D0%B8-%D0%BA%D0%BB%D0%B0%D1%81%D0%B8%D1%87%D0%BD%D1%96-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Пивчики класичні 500 грам,instock,<p>Сушені курячі ковбаски без оболонки</p><p></p><p>Фасування 500 грам</p>,https://static.wixstatic.com/media/3df2bb_e4eb5a9b94d84ded87ea2847fdc86ae3~mv2.jpg/v1/fit/w_3000%2Ch_3000%2Cq_90/file.jpg,355,355,Natole store,39f5baa3-2771-6c87-a429-8fb065ee5a0c,true,new,,,,,,
de556897-34d4-aa23-7e2c-db107353fb4a,https://www.natole.store/product-page/%D0%BF%D0%B0%D0%BB%D0%B8%D1%87%D0%BA%D0%B8-%D0%B7-%D1%8F%D0%BB%D0%BE%D0%B2%D0%B8%D1%87%D0%B8%D0%BD%D0%B8-500-%D0%B3%D1%80%D0%B0%D0%BC?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Палички з Яловичини 500 грам,instock,<p>Ковбаски з Яловичини без оболонки</p><p></p><p>Фасування 500 грам</p>,https://static.wixstatic.com/media/3df2bb_efe0df616fae430ab7bfcbbab25890d1~mv2.jpg/v1/fit/w_3000%2Ch_3000%2Cq_90/file.jpg,439,439,Natole store,de556897-34d4-aa23-7e2c-db107353fb4a,true,new,,,,,,
3335c0b2-7cc0-8321-5f67-3b92ac22ca6d,https://www.natole.store/product-page/%D1%81%D0%B8%D1%80%D0%BD%D0%B8%D0%B9-%D0%B1%D0%BE%D0%BA%D1%81?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Сирний БОКС ,instock,<p>Склад Боксу</p><p></p><p>Сулугуні нитка 100 грам</p><p>-Вассабі</p><p>-Лобстер</p><p>-Сметана зелень</p><p>-Сироїжка Мисливська зі спеціями 100 грам</p><p>-Сироїжка паприка 100 грам</p><p>-Сулугуні фасований  450 грам +- 50 грам</p><p>-Сулугуні палички копчені 1кг</p><p>-Коса копчена 1кг +- 50 грам</p><p>-Рублені Premium 6 штук</p><p>-Коса Сироїжка копчена 1штука</p><p>-Коса Сироїжка молочна 2 штуки</p><p></p>,https://static.wixstatic.com/media/3df2bb_f9e905ced68645009011152b58d582e5~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,1430,1430,Natole store,3335c0b2-7cc0-8321-5f67-3b92ac22ca6d,true,new,,,,,,3.9 kg
327ecd53-6cc3-c5c0-bf20-c575ecfd8048,https://www.natole.store/product-page/%D0%BC-%D1%8F%D1%81%D0%BD%D0%B8%D0%B9-%D0%B1%D0%BE%D0%BA%D1%81-2-5-%D0%BA%D0%B3?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,М’ясний бокс 2.5 кг,instock,"<p>-Дажерка янтарна </p><p>-Свинина у вишні</p><p>-Яловичина вищій ґатунок </p><p>-Чорізо </p><p>-Свинина соломка у вишні</p><p></p><p>Вага 2,5 кг</p>",https://static.wixstatic.com/media/3df2bb_c9f542aba6cb434c9221f5c269de2b6b~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,2191,2191,Natole store,327ecd53-6cc3-c5c0-bf20-c575ecfd8048,true,new,,,,,,
dcc86d88-fd1f-86e2-0a4f-5cd9ef3b584c,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B5%D0%BC-%D1%81%D0%B8%D1%80-%D0%BA%D0%B0%D0%BB%D1%96%D1%84%D0%BE%D1%80%D0%BD%D1%96%D1%8F-%D0%B7-%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D0%BD%D1%8E?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крем-Сир КАЛІФОРНІЯ з зеленню,instock,"<p>ТМ «Ранчо» КРЕМ-СИР «3 ЗЕЛЕННЮ» Масова частка жиру в сухій речовині не менше 60%. Пастеризований. СКЛАД: сир кисломолоч-</p><p>ний, масло вершкове, вода питна, сухе знежирене молоко, згущувач (карагенан,</p><p>целюлозна камідь, хлорид натрію),</p><p>аль кухонна, зелень кропу та петрушки-0,3%,</p><p>емульгатор лимона кислота. Номер партії (L) та дата «Вжити дол вказані на упаковці.</p><p>Спеціальні умови зберігання: за температури повітря від 2°С до 8°С.</p><p></p><p>Вага 150 грам</p>",https://static.wixstatic.com/media/3df2bb_a12e824d361648b3b0361583db6e68e7~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,62,62,Natole store,dcc86d88-fd1f-86e2-0a4f-5cd9ef3b584c,true,new,,,,,https://static.wixstatic.com/media/3df2bb_56c8247dc8164f94bf31b2f59c33c5c3~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,
7624306b-6139-2a99-9414-f31c222f26c0,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B5%D0%BC-%D1%81%D0%B8%D1%80-%D0%BA%D1%80%D0%B5%D0%BC%D0%BE%D1%81%D1%81%D0%BE-%D0%B2%D0%B5%D1%80%D1%88%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крем - Сир «КРЕМОССО» Вершковий,instock,"<p>ТМ «Молочна Гільдія» КРЕМ-СИР «ВЕРШКОВИЙ»</p><p>«КРЕМОССО»</p><p>Масова частка</p><p>жиру в сухій речовині не менше 60%. Пастеризований. СКЛАД: сир</p><p>кисломолочний, масло вершкове, вода питна, вершки з коров'ячого молока -4,8%,</p><p>сухе знежирене молоко, згущувач (карагенан, целюлозна камідь, хлорид натрію), сіль кухонна, регулятор кислотності лимонна кислота. Номер партії (L) та дата «Вжити до» вказані на упаковці. Спеціальні умови зберігання: за температури повітря від 2°С до 8°С.</p><p></p><p>Вага 150 грам</p>",https://static.wixstatic.com/media/3df2bb_da45bc623f3f4b95bcf5f3e39709d9b4~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,65,65,Natole store,7624306b-6139-2a99-9414-f31c222f26c0,true,new,,,,,https://static.wixstatic.com/media/3df2bb_6057e44801db495fa1e76d182261b38c~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,
9c4a6014-b0f5-f7f7-d75c-34158746e3a9,https://www.natole.store/product-page/%D0%BA%D1%80%D0%B5%D0%BC-%D1%81%D0%B8%D1%80-%D0%BA%D0%B0%D0%BB%D1%96%D1%84%D0%BE%D1%80%D0%BD%D1%96%D1%8F-%D0%B2%D0%B5%D1%80%D1%88%D0%BA%D0%BE%D0%B2%D0%B8%D0%B9?utm_source=google%26utm_medium%3Dwix_google_channel%26utm_campaign%3Dfreelistings&utm_source=google&utm_medium=wix_google_feed&utm_campaign=freelistings,Крем-Сир «Каліфорнія» Вершковий,instock,"<p>ТМ «Ранчов КРЕМ-СИР «ВЕРШКОВИЙ» «КАЛІФОРНІЯ».</p><p>Масова частка жиру в сухій речовим не менше 60%. Пастеризований. СКЛАД: сір кисломолон</p><p>ний, масло вершкове, вода питна, вершки з коров'ячого молока-4,555, суле</p><p>знежирене молоко, згущувач (карагенан, целюлозна камідь, хлорид натрію), сіль коконна, регулятор кислотності лимонна кислота. Номер парті (L) та дата «Вжити дон вказані на упаковші. Спеціальні умови зберігання: за температури повітря від 2°С до 8°С.</p><p></p><p>Вага 150 грам</p>",https://static.wixstatic.com/media/3df2bb_2a035a201d924e8ea7381e454c73588b~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,62,62,Natole store,9c4a6014-b0f5-f7f7-d75c-34158746e3a9,true,new,,,,,https://static.wixstatic.com/media/3df2bb_3defe75188c6418c81aa2928ab3530de~mv2.jpg/v1/fit/w_2160%2Ch_2700%2Cq_90/file.jpg,
